Date,Close/Last,Open,High,Low
06/04/2024,2587.7,2587.7,2608.22,2582.06
06/03/2024,2612.02,2612.02,2636.26,2606.17
05/31/2024,2604.1,2601.36,2606.18,2584.64
05/30/2024,2593.07,2593.07,2595.3,2574.69
05/29/2024,2583.5,2583.5,2613.37,2582.95
05/28/2024,2616.29,2616.29,2637.04,2605.3
05/24/2024,2630.3,2622.99,2631.13,2617.91
05/23/2024,2641.47,2641.47,2648.2,2631.39
05/22/2024,2634.51,2634.51,2638.31,2623.51
05/21/2024,2631.49,2631.49,2631.76,2615.58
05/20/2024,2632.17,2632.17,2632.17,2607.93
05/17/2024,2602.2,2596.11,2609.37,2591.01
05/16/2024,2608.82,2608.82,2629.24,2602.44
05/15/2024,2627.52,2627.52,2642.72,2619.79
05/14/2024,2632.85,2632.85,2634.73,2617.85
05/13/2024,2624.76,2624.76,2628.89,2616.98
05/10/2024,2627.87,2631.61,2633.95,2606.24
05/09/2024,2589.1,2589.1,0,0
05/08/2024,2589.1,2589.1,2606.18,2588.39
05/07/2024,2593.17,2593.17,2593.17,2561.83
05/06/2024,2563.79,2563.79,2563.92,2541.4
05/03/2024,2540.08,2543.43,2550.33,2524.78
05/02/2024,2525.21,2525.21,2547.07,2522.71
05/01/2024,2556.4,2556.4,0,0
04/30/2024,2556.4,2556.4,2568.2,2539.27
04/29/2024,2566.81,2566.81,2572.75,2563.54
04/26/2024,2557.69,2547.78,2565.19,2534.04
04/25/2024,2525.4,2525.4,2544.91,2507.92
04/24/2024,2543.21,2543.21,2555.02,2522.67
04/23/2024,2546.33,2546.33,2548.97,2516.86
04/22/2024,2511.41,2511.41,2525.5,2506.58
04/19/2024,2502.07,2496.29,2504.16,2481.48
04/18/2024,2517.69,2517.69,2524.19,2498.97
04/17/2024,2505.27,2505.27,2526.01,2487.97
04/16/2024,2491.76,2491.76,2504.14,2482.77
04/15/2024,2523.4,2523.4,2548.28,2517.25
04/12/2024,2506.99,2522.26,2540.53,2503.5
04/11/2024,2499.7,2499.7,2518.95,2476.61
04/10/2024,2519.05,2519.05,2539.19,2499.65
04/09/2024,2513.5,2513.5,2528.49,2509.03
04/08/2024,2522.36,2522.36,2527.16,2505.9
04/05/2024,2504.8,2501.2,2505.61,2482.93
04/04/2024,2521.86,2521.86,2524.62,2508.95
04/03/2024,2513.52,2513.52,2517.75,2500.07
04/02/2024,2508.65,2508.65,2540.32,2501.88
04/01/2024,2518.27,2518.27,0,0
03/28/2024,2518.27,2518.27,2542.25,2516.29
03/27/2024,2537.37,2537.37,2557.52,2532.48
03/26/2024,2547.97,2547.97,2552.03,2518.21
03/25/2024,2526.07,2526.07,2542.91,2517.51
03/22/2024,2534.34,2548.07,2555.43,2531.25
03/21/2024,2550.5,2550.5,2551.09,2524.61
03/20/2024,2510.44,2510.44,2519.03,2495.14
03/19/2024,2514.92,2514.92,2515.12,2495.75
03/18/2024,2504.8,2504.8,2536.18,2502.06
03/15/2024,2533.62,2543.27,2545.64,2527.39
03/14/2024,2527.85,2527.85,2542.97,2523.65
03/13/2024,2527.46,2527.46,2531.8,2512.93
03/12/2024,2521.91,2521.91,2526.09,2488.6
03/11/2024,2479.35,2479.35,2481.5,2466.75
03/08/2024,2487.7,2492.91,2495.85,2471.44
03/07/2024,2471.57,2471.57,2478.76,2440.9
03/06/2024,2460.81,2460.81,2462.73,2442.67
03/05/2024,2449.04,2449.04,2458.76,2442.98
03/04/2024,2455.36,2455.36,2465.31,2448.22
03/01/2024,2461.49,2464.62,2472.75,2456.41
02/29/2024,2452.81,2452.81,2459.91,2440.44
02/28/2024,2447.21,2447.21,2451.43,2438.96
02/27/2024,2442.22,2442.22,2444.2,2432.41
02/26/2024,2438.64,2438.64,2443.46,2430.71
02/23/2024,2435.45,2429.89,2437.16,2417.13
02/22/2024,2426.38,2426.38,2442.31,2419.93
02/21/2024,2414.97,2414.97,2417.71,2403.17
02/20/2024,2414.79,2414.79,2417.03,2402.28
02/16/2024,2410.33,2401.41,2414.02,2401
02/15/2024,2385.24,2385.24,2389.63,2374.3
02/14/2024,2362.07,2362.07,2366.14,2348.87
02/13/2024,2352.77,2352.77,2366.1,2339.81
02/12/2024,2367.5,2367.5,2368.74,2357.31
02/09/2024,2352.42,2357.44,2366.89,2345.7
02/08/2024,2358.49,2358.49,2365.93,2352.47
02/07/2024,2356.43,2356.43,2365.13,2353.17
02/06/2024,2357.52,2357.52,2360.7,2339.63
02/05/2024,2339.89,2339.89,2368.17,2336.2
02/02/2024,2367.9,2373.68,2384.99,2367.9
02/01/2024,2364.81,2364.81,2380.2,2349.95
01/31/2024,2356.6,2356.6,2371.24,2355.75
01/30/2024,2368.36,2368.36,2379.78,2361.97
01/29/2024,2368.06,2368.06,2376.84,2353.59
01/26/2024,2370.13,2369.39,2372.03,2346.31
01/25/2024,2362.73,2362.73,2364.1,2336.06
01/24/2024,2351.1,2351.1,2363.39,2343.79
01/23/2024,2337.48,2337.48,2345.14,2324.58
01/22/2024,2330.55,2330.55,2333.84,2314.87
01/19/2024,2297.96,2306.53,2324.16,2294.05
01/18/2024,2309.95,2309.95,2316.39,2293.73
01/17/2024,2297.85,2297.85,2302.54,2285.87
01/16/2024,2323.79,2323.79,2330.8,2315.85
01/12/2024,2340.47,2359.64,2360.75,2334.45
01/11/2024,2336.25,2336.25,2367.53,2333.31
01/10/2024,2341.94,2341.94,2347.94,2335.31
01/09/2024,2344.72,2344.72,2361.72,2332.79
01/08/2024,2357.77,2357.77,2357.82,2330.07
01/05/2024,2337.86,2337.86,2354.32,2335.89
01/04/2024,2361.9,2361.9,2364.72,2347.15
01/03/2024,2356.64,2356.64,2396.13,2345.82
01/02/2024,2394.93,2394.93,2418.15,2384.79
12/29/2023,2396.07,2402.35,2403.19,2390.87
12/28/2023,2389.01,2389.01,2398.91,2384.45
12/27/2023,2390.28,2390.28,2398.86,2378.43
12/26/2023,2377.05,2377.05,0,0
12/22/2023,2377.05,2383.36,2384.03,2365.09
12/21/2023,2375.14,2375.14,2382.93,2364.94
12/20/2023,2390.84,2390.84,2394.61,2376.72
12/19/2023,2384.54,2384.54,2391.41,2376.86
12/18/2023,2374.17,2374.17,2384.7,2371.53
12/15/2023,2386.43,2378.86,2395.44,2373.35
12/14/2023,2365.25,2365.25,2369.17,2351.5
12/13/2023,2322.75,2322.75,2343.26,2322.75
12/12/2023,2334.73,2334.73,2343.29,2331.92
12/11/2023,2339.78,2339.78,2340.31,2312.36
12/08/2023,2313.01,2303.4,2318.94,2286.76
12/07/2023,2287.13,2287.13,2294.16,2279.82
12/06/2023,2289.64,2289.64,2296.33,2265.22
12/05/2023,2267.8,2267.8,2270.27,2249.03
12/04/2023,2253.8,2253.8,2265.19,2248.64
12/01/2023,2250.21,2245.69,2255.21,2236.51
11/30/2023,2232.46,2232.46,2245.15,2227.38
11/29/2023,2233,2233,2239.51,2212.05
11/28/2023,2214.81,2214.81,2223.41,2209
11/27/2023,2226.85,2226.85,2232.52,2219.12
11/24/2023,2229.37,2227.36,2231.5,2222.78
11/22/2023,2226.34,2217.22,2231.59,2213.41
11/21/2023,2197.08,2197.08,2208.52,2192.72
11/20/2023,2206.34,2206.34,2208.97,2192.81
11/17/2023,2198.83,2200.08,2203.83,2181.35
11/16/2023,2171.53,2171.53,2190.28,2167.13
11/15/2023,2192.97,2192.97,2199.03,2173.97
11/14/2023,2169.98,2169.98,2170,2121.94
11/13/2023,2122.63,2122.63,2131.07,2116.19
11/10/2023,2115.38,2115.24,2124.53,2102.71
11/09/2023,2137.98,2137.98,2140.2,2112.25
11/08/2023,2114.32,2114.32,2125.12,2102.8
11/07/2023,2116.06,2116.06,2124.89,2107.14
11/06/2023,2123.5,2123.5,2141.23,2112.24
11/03/2023,2126.76,2126.76,2134.05,2120.39
11/02/2023,2110.8,2110.8,2123.11,2086.57
11/01/2023,2073.43,2073.43,2085.97,2060.3
10/31/2023,2075.79,2075.79,2083.61,2059.78
10/30/2023,2057.14,2057.14,2065.68,2048.95
10/27/2023,2049.65,2054.76,2073.94,2042.65
10/26/2023,2064.55,2064.55,2072.24,2036.88
10/25/2023,2073.84,2073.84,2085.2,2055.67
10/24/2023,2074.19,2074.19,2078.47,2050.23
10/23/2023,2066.5,2066.5,2087.75,2051.75
10/20/2023,2077.66,2078.71,2100.98,2076.24
10/19/2023,2121.83,2121.83,2148.74,2117.8
10/18/2023,2144.44,2144.44,2177.98,2142.83
10/17/2023,2172.25,2172.25,2185.6,2154.93
10/16/2023,2190.78,2190.78,2201.56,2177.76
10/13/2023,2189.84,2200.15,2208.87,2185.96
10/12/2023,2212.13,2212.13,2235.9,2208.23
10/11/2023,2193.71,2193.71,2197.2,2182.34
10/10/2023,2193.06,2193.06,2195.07,2154.68
10/09/2023,2133.26,2133.26,2151.19,2130.54
10/06/2023,2154.02,2136.38,2154.02,2127.39
10/05/2023,2127.06,2127.06,2140.01,2118.8
10/04/2023,2116.77,2116.77,2125.01,2104.7
10/03/2023,2125.06,2125.06,2149.22,2121.17
10/02/2023,2145.97,2145.97,2174.25,2135.96
09/29/2023,2155.49,2161.61,2165.04,2144.15
09/28/2023,2137.65,2137.65,2138.58,2119.11
09/27/2023,2130.32,2130.32,2145.46,2126.78
09/26/2023,2133.16,2139.16,2148.98,2124.97
09/25/2023,2156.12,2156.12,2170.8,2141.86
09/22/2023,2165.94,2166.48,2176.87,2162.69
09/21/2023,2178.82,2178.82,2188.63,2170.83
09/20/2023,2202.45,2202.45,2206.98,2177.57
09/19/2023,2177.2,2177.2,2191.18,2170.88
09/18/2023,2187.02,2187.02,2196.43,2182.01
09/15/2023,2195.2,2202.67,2212.19,2194.72
09/14/2023,2190.2,2190.2,2194.08,2157.82
09/13/2023,2162.46,2162.46,2171.68,2148.21
09/12/2023,2177.12,2177.12,2190.88,2173.98
09/11/2023,2184.56,2184.56,2193.24,2177.68
09/08/2023,2176.34,2178.11,2192.13,2162.98
09/07/2023,2185.58,2185.58,2206.05,2177.45
09/06/2023,2202.57,2202.57,2208.46,2184.75
09/05/2023,2203.7,2203.7,2210.15,2186.17
09/01/2023,2193.76,2192.98,2208.69,2192.54
08/31/2023,2184.74,2184.74,2195.33,2179.74
08/30/2023,2185.08,2185.08,2198.41,2178.75
08/29/2023,2191.46,2184.03,2194.44,2179.63
08/28/2023,2174.31,2174.31,2177.89,2161.22
08/25/2023,2148.47,2163.15,2164.62,2133.48
08/24/2023,2145.74,2145.74,2178.42,2144.83
08/23/2023,2154.7,2154.7,2161.48,2148.74
08/22/2023,2153.65,2153.65,2163.01,2143.06
08/21/2023,2139.03,2139.03,2159.76,2137.65
08/18/2023,2145.66,2132.63,2150.06,2132.09
08/17/2023,2154.56,2154.56,2167.58,2151.4
08/16/2023,2180.56,2180.56,2185.5,2166.39
08/15/2023,2178.5,2178.5,2204.3,2172.52
08/14/2023,2203.3,2203.3,2210.1,2191.27
08/11/2023,2203.4,2197.34,2217.62,2195.61
08/10/2023,2223.17,2223.17,2230.91,2212.81
08/09/2023,2209.52,2209.52,2226.22,2206.91
08/08/2023,2194.44,2194.44,2210.44,2187.08
08/07/2023,2209.83,2209.83,2209.83,2192.35
08/04/2023,2209.64,2200.15,2213.86,2192.24
08/03/2023,2196.59,2196.59,2214.34,2189.73
08/02/2023,2222.74,2222.74,2229.43,2199.59
08/01/2023,2240.12,2240.12,2252.86,2239.92
07/31/2023,2250.92,2250.92,2256.82,2245.05
07/28/2023,2253.85,2253.51,2258.64,2246.35
07/27/2023,2254.15,2254.15,2265.78,2237.01
07/26/2023,2235.23,2235.23,2255.76,2220.08
07/25/2023,2259.09,2259.09,2261.8,2233.16
07/24/2023,2243.81,2243.81,2244.18,2217.99
07/21/2023,2227.45,2224.54,2228.8,2202.29
07/20/2023,2224.52,2224.52,2225.7,2199.98
07/19/2023,2235.75,2235.75,2263.32,2234.59
07/18/2023,2258.83,2258.83,2259.58,2239.62
07/17/2023,2243.13,2243.13,2244.24,2225.85
07/14/2023,2248.08,2253.06,2259.27,2243.04
07/13/2023,2261.2,2261.2,2270.5,2254.84
07/12/2023,2264.21,2264.21,2266.27,2239.16
07/11/2023,2247.96,2247.96,2253.4,2231.26
07/10/2023,2243.79,2243.79,2247.93,2228.7
07/07/2023,2246.19,2248.23,2254.68,2227.33
07/06/2023,2238.51,2238.51,2270.18,2229.36
07/05/2023,2279.42,2279.42,2296.76,2274.44
07/03/2023,2295.93,2295.77,2301.84,2290.29
06/30/2023,2309.9,2310.1,2314.18,2290.61
06/29/2023,2284.77,2284.77,2292.5,2259.05
06/28/2023,2262.07,2262.07,2268.46,2254.69
06/27/2023,2244.6,2244.6,2244.62,2220.87
06/26/2023,2238.5,2238.5,2240.29,2205.37
06/23/2023,2235.41,0,0,0
06/22/2023,2235.41,2232.85,2246.03,2224.29
06/21/2023,2265.63,2265.63,2280.03,2258.77
06/20/2023,2281.16,2281.16,2290.23,2276.95
06/16/2023,2292.68,2310.8,2312.47,2289.58
06/15/2023,2310.66,2310.66,2317.44,2292.55
06/14/2023,2312.75,2312.75,2315.23,2303.69
06/13/2023,2320.96,2320.96,2325.57,2308.98
06/12/2023,2299.5,2299.5,2315.54,2295.17
06/09/2023,2301.98,2297.68,2309.13,2292.92
06/08/2023,2302.98,2302.98,2311.53,2295.46
06/07/2023,2305.36,2305.36,2311.8,2299.86
06/06/2023,2293.06,2293.06,0,0
06/05/2023,2293.06,2308.73,2311.42,2288.79
06/02/2023,2292.5,2280.26,2295.03,2266.14
06/01/2023,2252.43,2252.43,2257.14,2238.39
05/31/2023,2234.96,2234.96,2259.06,2233.11
05/30/2023,2255,2255,2279.43,2253.54
05/26/2023,2258.64,2283.05,2283.63,2253.34
05/25/2023,2231.57,2231.57,2244.19,2221.04
05/24/2023,2229.89,2229.89,2250.81,2224.41
05/23/2023,2267.34,2267.34,2282.26,2265.62
05/22/2023,2283.31,2283.31,2286.61,2276.22
05/19/2023,2288.37,2289.97,2295.53,2276.88
05/18/2023,2246.2,2246.2,0,0
05/17/2023,2246.2,2246.2,2248.29,2232.59
05/16/2023,2236.25,2236.25,2250.84,2230.64
05/15/2023,2251.24,2251.24,2252.42,2239.76
05/12/2023,2236.03,2233.87,2248.75,2231.45
05/11/2023,2229.91,2229.91,2240.04,2211.42
05/10/2023,2208.66,2208.66,2232.25,2189.73
05/09/2023,2223.58,2223.58,2236.68,2208.52
05/08/2023,2239.1,2239.1,2245.21,2229.39
05/05/2023,2240.48,2222.29,2240.48,2210
05/04/2023,2228.17,2228.17,2235.29,2219.91
05/03/2023,2238.76,2238.76,2255.6,2228.82
05/02/2023,2235.03,2235.03,2273.63,2232.29
05/01/2023,2270.58,2270.58,0,0
04/28/2023,2270.58,2261.27,2285.89,2247.79
04/27/2023,2271.1,2271.1,2284.63,2225.85
04/26/2023,2240.08,2240.08,2247.71,2221.17
04/25/2023,2249.2,2249.2,2256.5,2237.1
04/24/2023,2259.82,2259.82,2264.67,2247.27
04/21/2023,2246.41,2242.08,2259.46,2235.96
04/20/2023,2248.82,2248.82,2257.37,2241.39
04/19/2023,2249.68,2249.68,2255.88,2242.27
04/18/2023,2256.28,2256.28,2265.81,2245.6
04/17/2023,2249.67,2249.67,2263.6,2245.51
04/14/2023,2249.47,2246.87,2254.63,2231.05
04/13/2023,2225.14,2225.14,2225.14,2206.77
04/12/2023,2215.15,2215.15,2239.01,2209.77
04/11/2023,2211.18,2211.18,2211.18,2197.96
04/10/2023,2184.73,2184.73,0,0
04/06/2023,2184.73,2184.73,2185.33,2171.5
04/05/2023,2174.94,2174.94,2209.72,2166.57
04/04/2023,2215.91,2215.91,2238.16,2211.42
04/03/2023,2211.02,2211.02,2220.13,2208.09
03/31/2023,2223.74,2215.58,2225.63,2193.57
03/30/2023,2199.44,2199.44,2199.61,2152.84
03/29/2023,2149.36,2149.36,2149.36,2128.68
03/28/2023,2115.61,2115.61,2132.21,2110.49
03/27/2023,2111.77,2111.77,2129.54,2100.43
03/24/2023,2087.81,2093.9,2122.74,2083.53
03/23/2023,2136,2136,2140.54,2111.74
03/22/2023,2146.83,2146.83,2155.36,2139.29
03/21/2023,2145.4,2145.4,2152.64,2130.36
03/20/2023,2118.71,2118.71,2130.44,2050.43
03/17/2023,2088.02,2099.6,2145.89,2076.04
03/16/2023,2125.23,2125.23,2134.36,2085.4
03/15/2023,2096.8,2096.8,2179.73,2096.69
03/14/2023,2186.36,2186.36,2193.75,2146.2
03/13/2023,2156.58,2156.58,2202.15,2137.58
03/10/2023,2192.06,2209.86,2213.56,2178.64
03/09/2023,2245.11,2245.11,2252.57,2228.71
03/08/2023,2248.52,2248.52,2253.47,2238.3
03/07/2023,2244.66,2244.66,2268.96,2243.41
03/06/2023,2261.86,2261.86,2268.69,2253.2
03/03/2023,2252.76,2242.34,2254.32,2223.58
03/02/2023,2214.67,2214.67,2219.81,2198.26
03/01/2023,2214.68,2214.68,2243.98,2210.49
02/28/2023,2226.75,2226.75,2233.2,2214.32
02/27/2023,2234.99,2234.99,2244.89,2216.44
02/24/2023,2206.43,2211.91,2240.01,2198.17
02/23/2023,2227.58,2227.58,2242.02,2225.46
02/22/2023,2223.3,2223.3,2225.48,2202.85
02/21/2023,2223.49,2223.49,2246.29,2216.09
02/17/2023,2238.45,2252.51,2254.57,2235.59
02/16/2023,2256.54,2256.54,2268.93,2241.96
02/15/2023,2255.14,2255.14,2255.47,2224.93
02/14/2023,2232.45,2232.45,2254.38,2224.8
02/13/2023,2233.18,2233.18,2234.98,2206.86
02/10/2023,2200.77,2200.21,2227.29,2189.09
02/09/2023,2235.37,2235.37,2265.72,2232.15
02/08/2023,2244.14,2244.14,2269.51,2244.1
02/07/2023,2254.8,2254.8,2267.29,2250.07
02/06/2023,2258.2,2258.2,2282.73,2253.04
02/03/2023,2294.52,2272.4,2295.3,2265.28
02/02/2023,2287.4,2287.4,2287.54,2226.35
02/01/2023,2210.13,2210.13,2215.47,2195.51
01/31/2023,2198.54,2198.54,2202.89,2184.34
01/30/2023,2200.08,2200.08,2204.23,2183.39
01/27/2023,2197.66,2190.12,2204.15,2187.29
01/26/2023,2190.53,2190.53,2208.69,2184.04
01/25/2023,2204.3,2204.3,2218.95,2193.52
01/24/2023,2216.17,2216.17,2229.46,2204.42
01/23/2023,2224.53,2224.53,2226.24,2204.61
01/20/2023,2197.42,2188.56,2197.73,2179
01/19/2023,2173.89,2173.89,2210.1,2173.89
01/18/2023,2218.74,2218.74,2234.51,2211.74
01/17/2023,2212.83,2212.83,2225.22,2209.96
01/13/2023,2225.1,2222.16,2226.08,2208.97
01/12/2023,2225.27,2225.27,2234.7,2200.29
01/11/2023,2207.8,2207.8,2216.88,2183.4
01/10/2023,2180.7,2180.7,2184.19,2168.61
01/09/2023,2191.82,2191.82,2191.82,2160.59
01/06/2023,2137.44,0,0,0
01/05/2023,2137.44,2137.44,2137.54,2110.41
01/04/2023,2120.35,2120.35,2120.55,2095.51
01/03/2023,2090.03,2090.03,2104.63,2069.67
12/30/2022,2075.76,2056.93,2075.76,2054.8
12/29/2022,2075.31,2075.31,2075.41,2042.83
12/28/2022,2052.76,2052.76,2070.41,2048.16
12/27/2022,2067.61,2067.61,2079.66,2062.8
12/23/2022,2054.33,2057.14,2061.16,2043.97
12/22/2022,2043.3,2043.3,2076.7,2039.9
12/21/2022,2065.13,2065.13,2066.05,2043.07
12/20/2022,2036.42,2036.42,2043.88,2023.77
12/19/2022,2047.98,2047.98,2061.94,2044.52
12/16/2022,2046.09,2054.78,2084.44,2043.73
12/15/2022,2079.52,2079.52,2119.1,2079.52
12/14/2022,2139.03,2139.03,2149.81,2111.47
12/13/2022,2140.7,2140.7,2162.3,2106.8
12/12/2022,2108.92,2108.92,2111.4,2095.22
12/09/2022,2116.45,2112.31,2120.76,2099.35
12/08/2022,2091.88,2091.88,2099.77,2085.68
12/07/2022,2088.43,2088.43,2109.77,2082.81
12/06/2022,2111.28,2111.28,2145.21,2105.69
12/05/2022,2139.69,2139.69,2145,2123.89
12/02/2022,2129.47,2126.76,2136.84,2110.18
12/01/2022,2125.09,2125.09,2137.86,2115.3
11/30/2022,2102.42,2102.42,2120.35,2097.22
11/29/2022,2092.24,2092.24,2108.11,2089.86
11/28/2022,2096.38,2096.38,2110.82,2092.49
11/25/2022,2116.74,2112.99,2117.67,2103.53
11/23/2022,2106.75,2109.99,2118.52,2100.52
11/22/2022,2096.56,2096.56,2103.35,2072.21
11/21/2022,2082.57,2082.57,2093.1,2072.39
11/18/2022,2087.37,2091.07,2095.05,2069.85
11/17/2022,2067.08,2067.08,2094.77,2054.36
11/16/2022,2074.98,2074.98,2110.47,2073.65
11/15/2022,2098.01,2098.01,2113.8,2086.78
11/14/2022,2107.99,2107.99,2120.6,2095.3
11/11/2022,2108.67,2095.47,2121.13,2088.57
11/10/2022,2106.11,2106.11,2106.63,2011.92
11/09/2022,2033.12,2033.12,2035.09,2018.31
11/08/2022,2035.99,2035.99,2039.04,2002.36
11/07/2022,2008.62,2008.62,2014.33,1988.25
11/04/2022,1999.01,1999.01,1999.02,1966.28
11/03/2022,1960.06,1960.06,1965.65,1945.39
11/02/2022,1980.52,1980.52,1991.96,1974.04
11/01/2022,1974.99,1974.99,1997.2,1969.48
10/31/2022,1968.53,1968.53,1979,1960.69
10/28/2022,1974.28,1959.91,1978.12,1945.2
10/27/2022,1968.23,1964.2,1974.14,1956.18
10/26/2022,1970.06,1970.06,1973.58,1945.17
10/25/2022,1965.29,1965.29,1966.73,1922.01
10/24/2022,1938.73,1938.73,1941.42,1905.62
10/21/2022,1901.51,1881.95,1910.3,1880.35
10/20/2022,1905.99,1905.99,1919.67,1886.74
10/19/2022,1926.44,1926.44,1962.99,1926.44
10/18/2022,1938.56,1938.56,1949.01,1922.04
10/17/2022,1908.38,1908.38,1916.28,1857.08
10/14/2022,1869.02,1884.24,1893.44,1861.79
10/13/2022,1856.86,1856.86,1864.67,1799.3
10/12/2022,1834.36,1834.36,1850.88,1826.41
10/11/2022,1834.1,1834.1,1844.64,1818.61
10/10/2022,1836.91,1836.91,1858.54,1824.02
10/07/2022,1841.77,1851.13,1881.94,1839.04
10/06/2022,1883.04,1883.04,1905.38,1875.46
10/05/2022,1882.92,1882.92,1907.51,1874.84
10/04/2022,1909.64,1909.64,1910.71,1855.84
10/03/2022,1839.51,1839.51,1839.51,1782.33
09/30/2022,1828.98,1805.05,1833.33,1796.83
09/29/2022,1794.39,1794.39,1828.11,1781.87
09/28/2022,1838.77,1838.77,1841.54,1791.37
09/27/2022,1829.37,1829.37,1841.74,1815.43
09/26/2022,1811.78,1811.78,1834.91,1805.49
09/23/2022,1817.96,1813.7,1840.65,1799.79
09/22/2022,1837.91,1837.91,1868.42,1835.38
09/21/2022,1878.77,1878.77,1882.24,1842.25
09/20/2022,1856.67,1856.67,1900.31,1856.67
09/19/2022,1877.92,1877.92,1885.92,1854.13
09/16/2022,1881.51,1888.11,1901.4,1881.51
09/15/2022,1911.79,1911.79,1932.35,1908.14
09/14/2022,1916.36,1916.36,1937.2,1910.27
09/13/2022,1938.23,1938.23,1985.2,1938.23
09/12/2022,1974.54,1974.54,1975.74,1941.77
09/09/2022,1934.06,1929.47,1941.1,1911
09/08/2022,1907.31,1907.31,1916.5,1872.95
