Date,Close/Last,Open,High,Low
09/20/2022,1551.78,1551.78,1586.67,1548.94
09/19/2022,1578.22,1578.22,1589.10,1565.16
09/16/2022,1587.95,1590.92,1617.61,1587.95
09/15/2022,1629.76,1629.76,1666.64,1629.76
09/14/2022,1665.46,1665.46,1685.97,1654.63
09/13/2022,1676.16,1676.16,1724.90,1676.04
09/12/2022,1708.93,1708.93,1714.10,1692.04
09/09/2022,1695.43,1698.30,1700.99,1672.06
09/08/2022,1668.63,1668.63,1671.57,1641.98
09/07/2022,1648.15,1648.15,1660.68,1631.64
09/06/2022,1654.62,1654.62,1676.30,1640.41
09/02/2022,1663.71,1633.53,1667.78,1633.53
09/01/2022,1641.14,1641.14,1678.92,1641.14
08/31/2022,1690.99,1690.99,1702.68,1679.80
08/30/2022,1694.87,1694.87,1716.12,1690.92
08/29/2022,1699.15,1699.15,1716.09,1696.08
08/26/2022,1738.26,1744.76,1765.72,1734.78
08/25/2022,1760.13,1760.13,1764.25,1747.54
08/24/2022,1746.34,1746.34,1758.72,1704.38
08/23/2022,1717.17,1717.17,1731.00,1710.88
08/22/2022,1738.43,1738.43,1754.95,1700.14
08/19/2022,1728.45,1734.60,1741.39,1715.21
08/18/2022,1709.18,1709.18,1725.98,1708.99
08/17/2022,1732.68,1732.68,1751.74,1725.02
08/16/2022,1724.97,1724.97,1744.29,1720.43
08/15/2022,1740.32,1740.32,1751.85,1732.59
08/12/2022,1724.17,1741.96,1770.86,1724.13
08/11/2022,1765.44,1765.44,1772.57,1744.22
08/10/2022,1752.22,1752.22,1753.49,1704.12
08/09/2022,1711.86,1711.86,1718.68,1691.35
08/08/2022,1704.62,1704.62,1724.26,1700.05
08/05/2022,1712.26,1729.57,1754.48,1712.26
08/04/2022,1754.67,1754.67,1769.76,1715.34
08/03/2022,1730.85,1730.85,1810.92,1719.26
08/02/2022,1807.79,1807.79,1813.78,1792.94
08/01/2022,1805.15,1805.15,1819.40,1799.99
07/29/2022,1814.72,1812.82,1821.56,1789.96
07/28/2022,1790.18,1790.18,1790.18,1764.79
07/27/2022,1756.97,1756.97,1780.35,1749.09
07/26/2022,1770.30,1770.30,1770.30,1751.74
07/25/2022,1749.36,1749.36,1773.40,1749.29
07/22/2022,1768.95,1769.09,1772.85,1745.73
07/21/2022,1755.81,1755.81,1766.03,1737.05
07/20/2022,1739.10,1739.10,1761.97,1736.43
07/19/2022,1747.65,1747.65,1748.96,1722.37
07/18/2022,1750.87,1750.87,1754.48,1725.61
07/15/2022,1723.22,1708.70,1724.50,1689.06
07/14/2022,1684.99,1684.99,1705.56,1684.23
07/13/2022,1700.33,1700.33,1708.33,1672.21
07/12/2022,1704.92,1704.92,1711.47,1693.17
07/11/2022,1705.76,1705.76,1708.60,1682.54
07/08/2022,1697.59,1664.57,1698.69,1662.39
07/07/2022,1691.50,1691.50,1691.50,1669.70
07/06/2022,1676.11,1676.11,1682.82,1656.89
07/05/2022,1656.65,1656.65,1670.04,1629.44
07/01/2022,1659.65,1665.40,1673.05,1658.08
06/30/2022,1636.80,1636.80,1641.10,1611.79
06/29/2022,1651.31,1651.31,1651.31,1611.94
06/28/2022,1649.16,1649.16,1678.11,1643.66
06/27/2022,1678.24,1678.24,1680.75,1661.38
06/24/2022,1654.89,1653.78,1659.43,1611.19
06/23/2022,1604.44,1604.44,1606.16,1579.35
06/22/2022,1610.29,1610.29,1615.95,1598.54
06/21/2022,1621.26,1621.26,1630.71,1616.01
06/17/2022,1608.61,1575.17,1613.53,1575.17
06/16/2022,1562.68,1562.68,1609.26,1557.88
06/15/2022,1610.61,1610.61,1620.88,1592.54
06/14/2022,1595.43,1595.43,1650.83,1593.79
06/13/2022,1626.35,1626.35,1655.75,1623.34
06/10/2022,1664.72,1669.34,1681.55,1654.21
06/09/2022,1689.70,1689.70,1712.20,1687.52
06/08/2022,1722.36,1722.36,1737.59,1707.00
06/07/2022,1727.77,1727.77,1727.77,1707.48
06/06/2022,1697.67,1697.67,0.00,0.00
06/03/2022,1697.67,1704.45,1708.91,1696.63
06/02/2022,1685.90,1685.90,1694.15,1678.09
06/01/2022,1682.11,1682.11,1695.90,1662.78
05/31/2022,1692.09,1692.09,1705.44,1676.58
05/27/2022,1707.72,1674.46,1718.42,1674.46
05/26/2022,1639.58,0.00,0.00,0.00
05/25/2022,1639.58,1644.19,1660.22,1638.39
05/24/2022,1644.72,1644.72,1668.13,1634.93
05/23/2022,1657.29,1657.29,1689.34,1654.40
05/20/2022,1668.62,1650.41,1669.71,1626.82
05/19/2022,1616.58,1616.58,1623.50,1594.53
05/18/2022,1639.85,1639.85,1673.37,1629.35
05/17/2022,1650.61,1650.61,1664.61,1626.24
05/16/2022,1621.99,1621.99,1643.19,1592.96
05/13/2022,1615.80,0.00,0.00,0.00
05/12/2022,1615.80,1599.71,1615.80,1575.88
05/11/2022,1619.05,1619.05,1637.32,1595.17
05/10/2022,1629.85,1629.85,1648.68,1601.72
05/09/2022,1618.43,1618.43,1694.95,1618.43
05/06/2022,1693.29,1704.14,1736.34,1684.90
05/05/2022,1743.10,1743.10,1775.59,1736.43
05/04/2022,1741.43,1741.43,1764.97,1737.39
05/03/2022,1750.10,1750.10,1781.81,1743.27
05/02/2022,1758.23,1758.23,1791.86,1675.44
04/29/2022,1786.45,1784.19,1800.42,1739.03
04/28/2022,1732.31,1732.31,1759.55,1726.43
04/27/2022,1746.51,1746.51,1759.71,1710.82
04/26/2022,1721.80,1721.80,1762.23,1721.80
04/25/2022,1743.77,1743.77,1752.66,1710.09
04/22/2022,1743.86,1756.32,1763.77,1742.03
04/21/2022,1766.75,1766.75,1803.78,1766.75
04/20/2022,1796.45,1796.45,1800.02,1767.85
04/19/2022,1777.72,1777.72,1781.37,1740.48
04/18/2022,1777.96,1777.96,0.00,0.00
04/14/2022,1777.96,0.00,0.00,0.00
04/13/2022,1777.96,1771.06,1786.05,1770.40
04/12/2022,1766.18,1766.18,1802.61,1760.45
04/11/2022,1801.95,1801.95,1827.97,1792.84
04/08/2022,1824.45,1817.15,1833.21,1804.48
04/07/2022,1819.97,1819.97,1823.98,1790.59
04/06/2022,1780.97,1780.97,1806.72,1772.19
04/05/2022,1803.16,1803.16,1811.01,1780.44
04/04/2022,1769.63,1769.63,1788.69,1756.37
04/01/2022,1773.83,1762.68,1773.93,1755.88
03/31/2022,1754.80,1754.80,1776.55,1754.80
03/30/2022,1765.50,1765.50,1765.76,1729.76
03/29/2022,1738.02,1738.02,1752.86,1727.99
03/28/2022,1720.20,1720.20,1723.79,1682.27
03/25/2022,1690.64,1716.15,1720.40,1688.93
03/24/2022,1708.22,1708.22,1743.74,1708.22
03/23/2022,1739.65,1739.65,1761.45,1726.30
03/22/2022,1751.79,1751.79,1759.39,1740.08
03/21/2022,1764.46,1764.46,1771.31,1749.78
03/18/2022,1763.46,1741.25,1771.57,1734.82
03/17/2022,1748.45,1748.45,1748.86,1716.26
03/16/2022,1707.03,1707.03,1718.79,1678.02
03/15/2022,1664.31,1664.31,1678.00,1635.33
03/14/2022,1671.79,1671.79,1681.57,1630.18
03/11/2022,1657.63,1658.61,1668.10,1636.04
03/10/2022,1655.00,1655.00,1684.35,1642.41
03/09/2022,1674.19,1674.19,1679.65,1627.34
03/08/2022,1650.75,1650.75,1704.52,1635.06
03/07/2022,1655.90,1655.90,1674.67,1615.84
03/04/2022,1652.13,1646.40,1683.85,1640.40
03/03/2022,1672.17,1672.17,1702.51,1662.56
03/02/2022,1672.51,1672.51,1709.73,1664.39
03/01/2022,1693.90,1693.90,1704.53,1653.03
02/28/2022,1690.38,1676.40,1691.08,1624.40
02/25/2022,1647.78,1636.69,1650.87,1593.56
02/24/2022,1587.59,1587.59,1590.68,1510.14
02/23/2022,1585.30,1585.30,1612.33,1583.39
02/22/2022,1596.92,1596.92,1614.93,1540.51
02/18/2022,1593.17,1625.49,1635.44,1580.68
02/17/2022,1649.76,1649.76,1678.09,1647.41
02/16/2022,1661.81,1661.81,1670.72,1650.54
02/15/2022,1660.71,1660.71,1662.47,1611.89
02/14/2022,1609.51,1609.51,1617.02,1586.74
02/11/2022,1645.58,1661.45,1665.94,1638.47
02/10/2022,1682.74,1682.74,1712.69,1670.50
02/09/2022,1691.22,1691.22,1691.80,1632.91
02/08/2022,1623.31,1623.31,1662.77,1623.31
02/07/2022,1655.09,1655.09,1657.39,1622.32
02/04/2022,1632.37,1651.39,1707.57,1632.37
02/03/2022,1687.89,1687.89,1734.92,1684.25
02/02/2022,1736.41,1736.41,1740.90,1713.38
02/01/2022,1689.01,1689.01,1704.46,1677.59
01/31/2022,1675.91,1675.91,1682.22,1653.73
01/28/2022,1632.96,1632.35,1649.91,1623.66
01/27/2022,1656.14,1656.14,1656.89,1596.71
01/26/2022,1627.50,1627.50,1645.40,1612.51
01/25/2022,1608.40,1608.40,1632.06,1601.52
01/24/2022,1602.56,1602.56,1655.31,1585.84
01/21/2022,1659.83,1656.29,1673.02,1651.25
01/20/2022,1697.71,1697.71,1697.71,1659.90
01/19/2022,1686.56,1686.56,1697.24,1647.27
01/18/2022,1670.82,1670.82,1689.25,1649.91
01/14/2022,1690.90,1683.51,1694.72,1672.75
01/13/2022,1725.80,1725.80,1742.67,1723.94
01/12/2022,1735.39,1735.39,1737.91,1724.84
01/11/2022,1719.49,1719.49,1753.56,1719.49
01/10/2022,1708.83,1708.83,1764.78,1708.80
01/07/2022,1744.09,1742.23,1764.02,1739.52
01/06/2022,1759.41,1759.41,1785.90,1744.77
01/05/2022,1814.11,1814.11,1832.52,1810.92
01/04/2022,1822.04,1822.04,1860.93,1814.59
01/03/2022,1850.21,1850.21,1876.95,1844.30
12/31/2021,1863.99,0.00,0.00,0.00
12/30/2021,1863.99,1865.95,1871.77,1851.35
12/29/2021,1850.94,1850.94,1862.85,1843.35
12/28/2021,1854.54,1854.54,1869.12,1848.71
12/27/2021,1849.92,1849.92,1854.45,1825.31
12/23/2021,1825.05,1817.94,1835.64,1815.26
12/22/2021,1825.68,1825.68,1825.68,1791.13
12/21/2021,1784.76,1784.76,1792.78,1759.32
12/20/2021,1752.91,1752.91,1830.40,1689.37
12/17/2021,1844.49,1835.52,1858.41,1832.17
12/16/2021,1861.89,1861.89,1869.45,1842.78
12/15/2021,1833.39,1833.39,1836.11,1810.74
12/14/2021,1806.19,1806.19,1852.17,1804.61
12/13/2021,1849.91,1849.91,1860.71,1836.30
12/10/2021,1839.19,1839.10,1845.51,1825.44
12/09/2021,1852.62,1852.62,1857.87,1839.41
12/08/2021,1839.42,1839.42,1856.09,1824.15
12/07/2021,1818.83,1818.83,1820.81,1773.89
12/06/2021,1762.32,1762.32,1774.83,1749.45
12/03/2021,1753.72,1783.07,1785.88,1751.01
12/02/2021,1760.71,1760.71,1796.14,1748.14
12/01/2021,1800.63,1800.63,1801.15,1775.72
11/30/2021,1783.92,1783.92,1805.35,1781.56
11/29/2021,1801.27,1801.27,1822.85,1792.67
11/26/2021,1806.59,1808.37,1821.25,1748.71
11/24/2021,1823.76,1816.95,1835.62,1816.63
11/23/2021,1817.26,1817.26,1856.41,1812.80
11/22/2021,1873.41,1873.41,1906.64,1872.04
11/19/2021,1889.77,1899.19,1906.47,1886.76
11/18/2021,1894.86,1894.86,1911.20,1893.14
11/17/2021,1900.17,1900.17,1911.45,1888.18
11/16/2021,1896.25,1896.25,1901.11,1886.00
11/15/2021,1895.70,1895.70,1898.45,1888.57
11/12/2021,1897.09,1891.80,1900.88,1885.78
11/11/2021,1887.10,1887.10,1888.47,1855.23
11/10/2021,1864.08,1864.08,1877.60,1848.67
11/09/2021,1878.45,1878.45,1886.67,1864.46
11/08/2021,1876.36,1876.36,1881.85,1850.94
11/05/2021,1846.16,1843.88,1887.99,1841.28
11/04/2021,1884.08,1884.08,1898.41,1874.03
11/03/2021,1864.32,1864.32,1872.58,1844.55
11/02/2021,1864.05,1864.05,1864.20,1839.29
11/01/2021,1851.97,1851.97,1858.14,1841.57
10/29/2021,1845.67,1825.44,1860.19,1817.92
10/28/2021,1842.72,1842.72,1842.72,1807.57
10/27/2021,1826.77,1826.77,1842.96,1816.34
10/26/2021,1835.23,1835.23,1836.01,1814.08
10/25/2021,1829.45,1829.45,1835.07,1819.25
10/22/2021,1824.89,1824.35,1828.65,1802.00
10/21/2021,1804.43,1804.43,1804.79,1787.80
10/20/2021,1797.15,1797.15,1805.97,1783.90
10/19/2021,1788.39,1788.39,1788.74,1763.06
10/18/2021,1768.84,1768.84,1771.39,1747.44
10/15/2021,1762.55,1745.55,1762.60,1736.73
10/14/2021,1737.19,1737.19,1756.05,1735.41
10/13/2021,1746.79,1746.79,1752.14,1706.80
10/12/2021,1704.17,1704.17,1719.66,1683.52
10/11/2021,1696.83,1696.83,1699.80,1679.75
10/08/2021,1704.36,1714.12,1733.11,1703.35
10/07/2021,1723.00,1723.00,1724.60,1702.23
10/06/2021,1699.59,1699.59,1702.32,1670.02
10/05/2021,1702.19,1702.19,1706.54,1681.30
10/04/2021,1685.43,1685.43,1714.99,1684.12
10/01/2021,1705.38,1713.68,1725.92,1701.67
09/30/2021,1727.57,1727.57,1764.19,1724.15
09/29/2021,1732.00,1732.00,1760.86,1732.00
09/28/2021,1720.83,1720.83,1766.72,1718.76
09/27/2021,1770.98,1770.98,1812.82,1767.71
09/24/2021,1800.28,1793.76,1825.64,1791.48
09/23/2021,1827.08,1827.08,1835.81,1819.19
09/22/2021,1803.92,1803.92,1819.74,1796.44
09/21/2021,1805.30,1805.30,1809.26,1769.07
09/20/2021,1769.86,1769.86,1786.68,1753.26
09/17/2021,1795.82,1804.43,1822.05,1794.76
09/16/2021,1806.87,1806.87,1808.15,1788.42
09/15/2021,1790.24,1790.24,1810.41,1787.38
09/14/2021,1802.10,1802.10,1809.85,1789.54
09/13/2021,1796.45,1796.45,1806.74,1791.93
09/10/2021,1788.35,1797.47,1801.26,1780.33
09/09/2021,1802.10,1802.10,1806.77,1790.61
09/08/2021,1807.30,1807.30,1828.43,1802.56
09/07/2021,1829.51,1829.51,1837.58,1823.01
09/03/2021,1833.88,1824.90,1835.67,1824.17
09/02/2021,1829.47,1829.47,1829.59,1807.62
09/01/2021,1810.55,1810.55,1820.52,1799.92
08/31/2021,1799.64,1799.64,1836.10,1796.79
08/30/2021,1823.45,1823.45,1824.35,1808.46
08/27/2021,1816.98,1816.02,1824.06,1813.32
08/26/2021,1828.45,1828.45,1832.27,1822.61
08/25/2021,1825.06,1825.06,1841.09,1820.94
08/24/2021,1837.55,1837.55,1861.17,1835.29
08/23/2021,1860.14,1860.14,1866.27,1849.97
08/20/2021,1857.52,1850.39,1859.20,1834.06
08/19/2021,1842.70,1842.70,1845.36,1821.30
08/18/2021,1852.69,1852.69,1854.99,1837.28
08/17/2021,1838.92,1838.92,1841.19,1811.32
08/16/2021,1817.20,1817.20,1822.21,1808.43
08/13/2021,1817.85,1812.84,1820.44,1807.26
08/12/2021,1804.48,1804.48,1805.54,1794.09
08/11/2021,1803.08,1803.08,1812.30,1792.78
08/10/2021,1804.71,1804.71,1822.05,1802.80
08/09/2021,1807.38,1807.38,1811.65,1785.19
08/06/2021,1787.95,1787.53,1807.95,1783.19
08/05/2021,1813.95,1813.95,1814.64,1797.24
08/04/2021,1783.97,1783.97,1787.96,1747.17
08/03/2021,1744.88,1744.88,1753.30,1740.33
08/02/2021,1740.80,1740.80,1747.77,1724.47
07/30/2021,1735.00,1736.87,1739.82,1710.74
07/29/2021,1722.69,1722.69,1742.40,1716.40
07/28/2021,1730.92,1730.92,1734.10,1705.27
07/27/2021,1707.10,1707.10,1715.50,1701.22
07/26/2021,1715.37,1715.37,1734.44,1712.39
07/23/2021,1726.97,1723.44,1729.81,1711.82
07/22/2021,1722.94,1722.94,1723.43,1699.25
07/21/2021,1708.10,1708.10,1708.86,1686.22
07/20/2021,1680.66,1680.66,1698.83,1672.10
07/19/2021,1684.44,1684.44,1698.55,1666.99
07/16/2021,1696.92,1696.04,1703.32,1688.51
07/15/2021,1694.31,1694.31,1713.23,1692.57
07/14/2021,1709.84,1709.84,1715.92,1699.27
07/13/2021,1712.11,1712.11,1714.96,1698.44
07/12/2021,1711.37,1711.37,1713.01,1690.35
07/09/2021,1691.92,1677.06,1707.56,1675.20
07/08/2021,1694.99,1694.99,1711.90,1692.24
07/07/2021,1710.89,1710.89,1715.14,1689.35
07/06/2021,1689.08,1689.08,1698.13,1674.73
07/02/2021,1674.03,1672.27,1678.32,1666.29
07/01/2021,1676.84,1676.84,1681.73,1659.77
06/30/2021,1654.35,1654.35,1670.35,1648.63
06/29/2021,1658.37,1658.37,1666.42,1643.56
06/28/2021,1647.41,1647.41,1648.27,1634.61
06/25/2021,1636.03,1635.45,1640.47,1630.50
06/24/2021,1636.86,1636.86,1639.83,1622.12
06/23/2021,1621.16,1621.16,1638.45,1619.36
06/22/2021,1633.20,1633.20,1639.35,1624.32
06/21/2021,1632.56,1632.56,1632.56,1612.05
06/18/2021,1624.94,1627.40,1646.74,1622.49
06/17/2021,1632.57,1632.57,1635.48,1615.67
06/16/2021,1646.42,1646.42,1649.72,1631.07
06/15/2021,1633.64,1633.64,1640.08,1626.66
06/14/2021,1625.86,1625.86,1626.35,1616.16
06/11/2021,1614.66,1614.79,1625.77,1610.32
06/10/2021,1612.21,1612.21,1618.80,1596.36
06/09/2021,1607.62,1607.62,1612.28,1591.35
06/08/2021,1594.63,1594.63,1605.36,1586.14
06/07/2021,1594.98,1594.98,1596.69,1582.74
06/04/2021,1585.77,1578.14,1586.22,1571.25
06/03/2021,1574.75,1574.75,1576.51,1556.92
06/02/2021,1570.09,1570.09,1597.03,1568.81
06/01/2021,1586.23,1586.23,1598.25,1581.24
05/28/2021,1577.40,1590.24,1595.50,1577.40
05/27/2021,1569.65,1569.65,1589.25,1569.65
05/26/2021,1588.02,1588.02,1599.33,1586.18
05/25/2021,1589.63,1589.63,1601.87,1589.29
05/24/2021,1590.33,1590.33,0.00,0.00
05/21/2021,1590.33,1591.90,1594.22,1576.42
05/20/2021,1573.25,1573.25,1575.47,1552.08
05/19/2021,1545.33,1545.33,1552.68,1531.58
05/18/2021,1553.54,1553.54,1565.14,1551.21
05/17/2021,1551.72,1551.72,1555.87,1529.81
05/14/2021,1524.70,0.00,0.00,0.00
05/13/2021,1524.70,0.00,0.00,0.00
05/12/2021,1524.70,1524.50,1540.30,1519.23
05/11/2021,1520.59,1520.59,1542.92,1507.32
05/10/2021,1554.59,1554.59,1559.16,1545.00
05/07/2021,1557.89,1548.12,1558.15,1536.99
05/06/2021,1531.70,1531.70,1556.66,1529.91
05/05/2021,1549.80,1549.80,1563.69,1537.93
05/04/2021,1524.56,1524.56,1563.52,1521.17
05/03/2021,1552.29,1552.29,1558.08,1541.87
04/30/2021,1542.63,0.00,0.00,0.00
04/29/2021,1542.63,1555.26,1562.72,1541.68
04/28/2021,1555.02,1555.02,1561.76,1540.84
04/27/2021,1558.76,1558.76,1581.52,1550.63
04/26/2021,1542.64,1542.64,1558.43,1541.56
04/23/2021,1541.09,1540.18,1553.00,1537.03
04/22/2021,1546.47,1546.47,1548.86,1515.39
04/21/2021,1517.21,1517.21,1518.77,1503.41
04/20/2021,1498.02,1498.02,1518.62,1498.02
04/19/2021,1512.27,1512.27,1529.95,1512.00
04/16/2021,1519.21,1521.60,1521.77,1505.89
04/15/2021,1504.92,1504.92,1506.04,1487.56
04/14/2021,1489.63,1489.63,1510.00,1489.52
04/13/2021,1499.99,1499.99,1502.42,1486.54
04/12/2021,1483.99,1483.99,1504.19,1481.74
04/09/2021,1501.13,1497.69,1502.72,1480.00
04/08/2021,1487.28,1487.28,1488.91,1460.90
04/07/2021,1460.85,1460.85,1481.67,1460.65
04/06/2021,1475.37,1475.37,1487.62,1464.00
04/05/2021,1471.77,1471.77,0.00,0.00
04/01/2021,1471.77,0.00,0.00,0.00
03/31/2021,1471.77,1482.41,1486.34,1452.90
03/30/2021,1455.03,1455.03,1461.00,1450.44
03/29/2021,1454.07,1454.07,1455.80,1435.72
03/26/2021,1439.35,1435.18,1439.41,1422.04
03/25/2021,1419.83,1419.83,1422.45,1406.08
03/24/2021,1416.13,1416.13,1434.86,1415.48
03/23/2021,1437.35,1437.35,1451.76,1437.35
03/22/2021,1450.40,1450.40,1454.85,1428.78
03/19/2021,1440.32,1442.13,1445.24,1425.22
03/18/2021,1440.06,1440.06,1445.40,1422.13
03/17/2021,1437.08,1437.08,1465.03,1429.95
03/16/2021,1466.29,1466.29,1467.51,1448.19
03/15/2021,1448.14,1448.14,1452.35,1441.32
03/12/2021,1434.78,1435.97,1449.52,1431.82
03/11/2021,1451.52,1451.52,1458.47,1433.57
03/10/2021,1439.45,1439.45,1443.41,1414.09
03/09/2021,1423.32,1423.32,1429.14,1384.06
03/08/2021,1384.00,1384.00,1387.46,1362.94
03/05/2021,1365.35,1376.94,1382.98,1365.35
03/04/2021,1386.18,1386.18,1406.87,1379.99
03/03/2021,1402.87,1402.87,1440.39,1398.77
03/02/2021,1437.47,1437.47,1456.26,1437.28
03/01/2021,1446.24,1446.24,1448.65,1436.83
02/26/2021,1421.46,1432.63,1443.33,1413.30
02/25/2021,1438.97,1438.97,1446.15,1433.98
02/24/2021,1425.09,1425.09,1439.23,1418.54
02/23/2021,1428.56,1428.56,1460.18,1412.07
02/22/2021,1455.90,1455.90,1478.64,1455.90
02/19/2021,1484.24,1490.96,1493.29,1474.33
02/18/2021,1489.55,1489.55,1516.23,1488.20
02/17/2021,1509.43,1509.43,1512.78,1495.67
02/16/2021,1511.68,1511.68,1517.76,1510.25
02/12/2021,1513.95,1513.64,1515.54,1504.81
02/11/2021,1476.84,1476.84,1478.78,1440.80
02/10/2021,1437.14,1437.14,1456.97,1432.67
02/09/2021,1458.88,1458.88,1468.83,1457.68
02/08/2021,1467.62,1467.62,1482.66,1465.23
02/05/2021,1474.98,1477.20,1483.16,1468.45
02/04/2021,1468.60,1468.60,1499.10,1467.19
02/03/2021,1479.82,1479.82,1493.85,1475.27
02/02/2021,1465.16,1465.16,1469.26,1444.50
02/01/2021,1443.16,1443.16,1448.74,1427.93
01/29/2021,1419.46,1424.29,1436.80,1417.53
01/28/2021,1450.37,1450.37,1454.11,1388.83
01/27/2021,1440.33,1440.33,1471.94,1424.47
01/26/2021,1474.39,1474.39,1494.22,1472.61
01/25/2021,1489.74,1489.74,1492.39,1475.13
01/22/2021,1482.27,1476.82,1490.29,1471.12
01/21/2021,1485.26,1485.26,1498.60,1482.04
01/20/2021,1482.38,1482.38,1486.22,1470.52
01/19/2021,1483.67,1483.67,1485.46,1469.91
01/15/2021,1463.76,1454.17,1472.97,1454.17
01/14/2021,1469.58,1469.58,1470.02,1458.20
01/13/2021,1463.44,1463.44,1464.05,1434.59
01/12/2021,1453.28,1453.28,1484.84,1453.01
01/11/2021,1476.62,1476.62,1487.36,1468.64
01/08/2021,1485.15,1489.78,1492.43,1478.05
01/07/2021,1472.97,1472.97,1480.20,1466.61
01/06/2021,1457.48,1457.48,1473.01,1456.98
01/05/2021,1466.02,1466.02,1487.62,1465.61
01/04/2021,1487.58,1487.58,1491.59,1472.84
12/31/2020,1465.17,0.00,0.00,0.00
12/30/2020,1465.17,1477.57,1481.80,1465.17
12/29/2020,1475.07,1475.07,1484.45,1471.55
12/28/2020,1472.55,1472.55,1473.85,1449.67
12/24/2020,1444.69,0.00,0.00,0.00
12/23/2020,1444.69,1448.38,1459.44,1439.97
12/22/2020,1452.58,1452.58,1454.43,1445.18
12/21/2020,1441.99,1441.99,1460.54,1434.38
12/18/2020,1454.79,1448.38,1454.79,1430.45
12/17/2020,1431.39,1431.39,1443.62,1427.63
12/16/2020,1429.97,1429.97,1433.59,1403.52
12/15/2020,1405.04,1405.04,1412.72,1394.66
12/14/2020,1410.58,1410.58,1412.06,1396.98
12/11/2020,1398.38,1398.43,1404.90,1386.97
12/10/2020,1394.58,1394.58,1411.46,1392.99
12/09/2020,1406.91,1406.91,1411.93,1387.82
12/08/2020,1393.51,1393.51,1393.51,1379.48
12/07/2020,1380.43,1380.43,1388.01,1378.07
12/04/2020,1371.47,1369.24,1379.73,1367.84
12/03/2020,1369.94,1369.94,1395.27,1369.94
12/02/2020,1391.02,1391.02,1406.78,1382.24
12/01/2020,1392.14,1392.14,1408.62,1387.54
11/30/2020,1404.78,1404.78,1419.07,1401.02
11/27/2020,1401.59,1390.55,1401.59,1378.23
11/25/2020,1383.41,1378.76,1386.87,1373.02
11/24/2020,1372.09,1372.09,1399.93,1371.36
11/23/2020,1395.64,1395.64,1411.92,1395.27
11/20/2020,1409.55,1403.01,1409.55,1386.66
11/19/2020,1388.14,1388.14,1394.35,1377.94
11/18/2020,1383.41,1383.41,1393.93,1377.23
11/17/2020,1383.21,1383.21,1399.49,1382.38
11/16/2020,1389.68,1389.68,1404.90,1378.55
11/13/2020,1399.89,1402.76,1410.52,1397.78
11/12/2020,1406.13,1406.13,1416.68,1392.10
11/11/2020,1399.62,1399.62,1406.76,1368.24
11/10/2020,1377.04,1377.04,1406.76,1365.45
11/09/2020,1390.66,1390.66,1450.16,1371.52
11/06/2020,1418.01,1423.58,1433.99,1409.45
11/05/2020,1427.51,1427.51,1432.11,1409.01
11/04/2020,1394.89,1394.89,1394.89,1334.94
11/03/2020,1347.41,1347.41,1352.38,1337.87
11/02/2020,1335.78,1335.78,1339.93,1317.95
10/30/2020,1323.91,1335.80,1339.53,1322.49
10/29/2020,1340.77,1340.77,1349.89,1312.52
10/28/2020,1317.97,1317.97,1352.34,1315.08
10/27/2020,1349.70,1349.70,1360.89,1347.16
10/26/2020,1355.31,1355.31,1377.06,1352.35
10/23/2020,1378.47,1378.85,1384.18,1375.22
10/22/2020,1375.53,1375.53,1388.80,1375.32
10/21/2020,1387.26,1387.26,1406.85,1387.26
10/20/2020,1408.29,1408.29,1419.13,1405.97
10/19/2020,1410.26,1410.26,1425.96,1410.26
10/16/2020,1417.89,1411.15,1421.44,1408.34
10/15/2020,1408.78,1408.78,1425.55,1406.38
10/14/2020,1435.11,1435.11,1443.32,1431.59
10/13/2020,1440.57,1440.57,1444.52,1430.67
10/12/2020,1439.27,1439.27,1439.27,1413.87
10/09/2020,1409.83,1405.98,1412.38,1403.20
10/08/2020,1388.66,1388.66,1390.09,1378.99
10/07/2020,1376.09,1376.09,1387.42,1373.57
10/06/2020,1373.63,1373.63,1385.73,1371.82
10/05/2020,1384.47,1384.47,1384.47,1371.73
10/02/2020,1365.53,1360.17,1370.21,1358.95
10/01/2020,1373.22,1373.22,1377.93,1363.17
09/30/2020,1360.25,1360.25,1367.87,1359.20
09/29/2020,1366.96,1366.96,1371.06,1352.33
09/28/2020,1353.63,1353.63,1354.16,1346.36
09/25/2020,1335.42,1327.54,1335.42,1320.70
09/24/2020,1329.22,1329.22,1338.58,1326.35
09/23/2020,1347.03,1347.03,1347.97,1322.42
09/22/2020,1335.99,1335.99,1349.75,1324.89
09/21/2020,1331.00,1331.00,1346.24,1321.92
09/18/2020,1345.45,1345.53,1348.79,1341.95
09/17/2020,1345.88,1345.88,1347.80,1328.78
09/16/2020,1340.12,1340.12,1342.83,1333.64
09/15/2020,1330.96,1330.96,1337.92,1316.32
09/14/2020,1314.50,1314.50,1323.73,1309.23
09/11/2020,1315.16,1320.48,1320.92,1312.48
09/10/2020,1314.52,1314.52,1323.29,1311.14
09/09/2020,1321.83,1321.83,1325.49,1294.86
09/08/2020,1290.46,1290.46,1314.21,1281.21
09/04/2020,1310.55,1291.63,1313.46,1291.63
09/03/2020,1316.30,1316.30,1344.38,1316.30
09/02/2020,1327.14,1327.14,1332.30,1315.64
09/01/2020,1310.48,1310.48,1329.68,1310.48
08/31/2020,1321.23,1321.23,1322.07,1314.05
08/28/2020,1314.52,1320.85,1324.96,1312.03
